Temperature,Humidity,WindSpeed,GeneralDiffuseFlows,DiffuseFlows,PowerConsumption_Zone3
15.73,74.1,0.073,0.04,0.185,9046.818727
15.66,74.0,0.069,0.059,0.111,9115.966387
15.56,75.0,0.07,0.029,0.126,8914.285714
15.37,76.1,0.068,0.033,0.182,8937.334934
15.13,77.1,0.07,0.051,0.152,8960.384154
14.99,77.2,0.073,0.037,0.163,9133.253301
14.95,77.2,0.072,0.026,0.222,9110.204082
14.98,76.8,0.073,0.033,0.208,9075.630252
15.06,76.5,0.07,0.04,0.178,9087.154862
15.1,76.1,0.067,0.04,0.141,9265.786315
15.21,76.2,0.068,0.04,0.163,9409.843938
15.23,76.0,0.071,0.048,0.159,9392.557023
15.18,76.1,0.067,0.037,0.111,9605.762305
15.08,76.8,0.071,0.037,0.141,9484.753902
14.96,77.1,0.073,0.04,0.167,9519.327731
14.79,77.6,0.075,0.026,0.171,9254.261705
14.62,78.0,0.069,0.033,0.167,8896.9988
14.58,78.0,0.066,0.011,0.2,8574.309724
14.51,78.2,0.069,0.037,0.141,8482.112845
14.46,78.4,0.07,0.04,0.159,8268.907563
14.38,78.4,0.071,0.026,0.167,7577.430972
14.2,78.5,0.076,0.037,0.178,7133.733493
13.67,80.2,0.079,0.015,0.163,6914.765906
13.51,80.6,0.076,0.026,0.156,7018.487395
13.39,81.4,0.075,0.029,0.178,6834.093637
13.28,81.5,0.077,0.08,0.256,6816.806723
13.15,81.4,0.075,0.787,0.793,6955.102041
13.4,79.7,0.076,2.1,2.099,7070.348139
13.69,75.0,0.074,5.339,5.313,7312.364946
13.68,74.5,0.075,11.18,11.12,7277.791116
13.52,76.7,0.076,17.16,17.08,7393.037215
13.78,76.4,0.077,26.28,25.99,7496.758703
13.78,76.9,0.076,35.71,34.56,7704.201681
14.11,76.8,0.074,52.08,50.28,7940.456182
14.5,75.1,0.073,56.02,55.47,8067.226891
12.46,74.6,0.093,67.1,65.67,8084.513806
11.86,77.3,0.086,76.9,76.2,8165.186074
11.91,79.1,0.084,84.1,84.3,8355.342137
12.26,78.9,0.086,102.5,102.9,8620.408163
13.02,79.9,0.077,107.7,104.2,8793.277311
14.67,78.1,0.073,113.5,110.9,8729.891957
15.19,73.9,0.074,117.4,114.5,8850.90036
15.54,70.0,0.072,126.2,121.7,8891.236495
15.88,68.42,0.075,140.1,128.5,9115.966387
16.36,64.89,0.077,113.8,105.8,9058.343337
16.58,59.75,0.08,78.8,72.2,9139.015606
16.69,58.28,0.076,158.6,97.2,9381.032413
17.21,57.51,0.078,425.1,63.31,9732.533013
17.7,55.77,0.079,440.6,66.67,9761.344538
17.83,55.61,0.077,444.0,61.31,9651.860744
17.98,55.24,0.08,449.8,56.96,9859.303721
18.03,53.2,0.078,458.9,57.57,9893.877551
18.12,52.6,0.078,465.6,58.19,10014.88595
18.37,53.27,0.08,469.6,59.44,9807.442977
18.56,59.08,0.078,475.6,67.72,9790.156062
18.1,61.08,0.074,479.0,80.0,9686.434574
17.94,61.38,0.075,476.5,78.4,10026.41056
17.93,61.05,0.078,282.8,84.2,10003.36134
17.79,61.75,0.075,340.8,75.1,9865.066026
17.88,61.88,0.074,390.1,71.7,9674.909964
17.97,62.42,0.076,321.1,73.5,9703.721489
17.7,63.75,0.074,277.7,87.3,9755.582233
17.64,63.85,0.071,358.3,104.5,9674.909964
17.85,63.62,0.074,431.5,95.1,9617.286915
17.98,62.35,0.074,477.1,122.2,9530.852341
17.91,62.72,0.076,463.5,114.9,9507.803121
17.81,63.08,0.076,473.1,142.8,9594.237695
17.77,62.92,0.075,424.9,111.9,9340.696279
17.6,63.75,0.072,365.3,65.63,9329.171669
17.61,64.39,0.071,347.6,63.84,9265.786315
17.48,64.55,0.076,325.7,63.04,9352.220888
17.32,63.99,0.076,229.5,66.77,9144.777911
17.5,62.05,0.074,286.8,67.13,8989.195678
17.56,60.68,0.074,214.9,76.7,9098.679472
17.43,60.01,0.074,180.7,96.1,9300.360144
17.34,61.15,0.077,181.0,138.3,9323.409364
17.4,61.58,0.076,206.0,186.0,9196.638655
17.33,63.12,0.076,154.9,161.2,9536.614646
17.41,65.32,0.075,145.1,162.9,10228.09124
17.18,66.72,0.073,120.5,140.7,11755.10204
17.05,67.02,0.074,99.1,117.3,13270.58824
16.83,69.06,0.074,74.6,88.8,14636.2545
16.59,70.0,0.074,53.62,63.94,14947.41897
16.39,71.1,0.07,23.57,24.83,15385.35414
16.13,72.2,0.071,12.63,12.67,15379.59184
15.95,72.8,0.073,7.33,7.47,15448.7395
15.82,73.6,0.073,3.476,3.448,15696.51861
15.65,74.6,0.07,0.915,0.986,15852.10084
15.49,75.5,0.074,0.198,0.137,16048.01921
15.35,75.9,0.07,0.066,0.093,16053.78151
15.19,76.9,0.072,0.04,0.108,16030.73229
15.09,77.7,0.074,0.059,0.133,16157.503
14.97,78.3,0.072,0.048,0.182,16272.7491
14.84,79.0,0.073,0.044,0.082,16278.5114
14.63,79.5,0.076,0.044,0.1,16071.06843
14.32,80.6,0.077,0.033,0.119,16134.45378
14.24,81.3,0.078,0.04,0.13,16192.07683
14.16,81.6,0.074,0.051,0.119,16555.10204
14.04,81.7,0.077,0.037,0.093,16543.57743
13.79,82.4,0.079,0.044,0.078,16485.95438
13.53,82.2,0.077,0.026,0.108,16497.47899
13.41,81.8,0.075,0.033,0.148,16624.2497
13.47,81.6,0.074,0.033,0.167,16560.86435
13.46,81.7,0.078,0.051,0.145,16295.79832
13.32,79.5,0.078,0.04,0.159,16140.21609
13.0,78.4,0.078,0.048,0.119,15880.91236
12.83,77.8,0.072,0.026,0.111,15713.80552
12.63,78.2,0.074,0.055,0.082,15581.27251
12.5,78.8,0.074,0.059,0.108,15304.68187
12.51,79.0,0.072,0.026,0.145,15033.85354
12.46,79.1,0.075,0.029,0.122,15062.66507
12.27,79.2,0.075,0.037,0.148,14976.23049
12.27,78.8,0.077,0.04,0.141,14538.29532
12.52,78.9,0.074,0.026,0.137,14284.7539
13.03,78.9,0.074,0.055,0.126,14100.36014
13.45,76.3,0.076,0.026,0.148,13869.86795
13.6,75.5,0.075,0.051,0.126,13489.55582
13.12,75.3,0.076,0.029,0.159,13305.16206
12.77,75.2,0.075,0.037,0.122,12919.08764
12.8,74.3,0.073,0.033,0.185,12826.89076
12.76,74.5,0.074,0.048,0.093,12504.20168
12.66,75.0,0.074,0.051,0.115,12164.22569
12.42,75.7,0.074,0.037,0.122,11922.20888
12.33,76.2,0.078,0.055,0.089,11639.85594
12.34,77.0,0.076,0.04,0.156,11634.09364
12.33,77.5,0.077,0.04,0.13,11334.45378
12.11,77.2,0.076,0.04,0.171,11173.10924
12.2,77.6,0.076,0.059,0.085,10936.85474
12.36,77.2,0.075,0.044,0.148,10954.14166
12.46,77.7,0.073,0.044,0.093,10787.03481
12.43,78.1,0.073,0.033,0.152,10464.34574
12.36,78.0,0.073,0.04,0.145,10349.09964
12.13,78.1,0.077,0.029,0.13,10233.85354
11.46,78.5,0.086,0.04,0.089,10320.28812
10.5,79.9,0.086,0.037,0.178,10095.55822
10.44,81.2,0.088,0.029,0.178,9957.262905
10.49,81.2,0.09,0.062,0.145,9922.689076
10.24,81.7,0.087,0.059,0.119,9922.689076
10.03,82.1,0.086,0.037,0.115,9830.492197
9.85,82.1,0.084,0.04,0.159,9605.762305
9.66,82.7,0.088,0.044,0.182,9576.95078
9.47,83.4,0.088,0.029,0.141,9611.52461
9.62,83.5,0.09,0.04,0.197,9721.008403
9.48,83.7,0.086,0.044,0.182,9536.614646
9.45,83.9,0.087,0.037,0.152,9392.557023
9.39,84.4,0.086,0.073,0.111,9415.606242
9.56,84.6,0.088,0.07,0.141,9444.417767
9.26,84.3,0.083,0.044,0.148,9427.130852
9.1,84.7,0.084,0.066,0.126,9340.696279
9.13,85.0,0.083,0.048,0.156,9317.647059
9.2,85.0,0.084,0.037,0.174,9404.081633
9.06,84.9,0.086,0.044,0.119,9513.565426
8.9,85.1,0.084,0.048,0.145,9478.991597
8.82,85.3,0.084,0.037,0.174,9473.229292
8.82,85.6,0.083,0.048,0.159,9663.385354
8.79,85.8,0.083,0.044,0.171,9939.97599
8.89,85.9,0.085,0.059,0.152,10170.46819
8.76,85.9,0.087,0.044,0.126,9934.213685
8.8,85.9,0.085,0.051,0.148,9801.680672
8.81,86.1,0.082,0.044,0.171,9565.42617
8.79,85.9,0.083,0.037,0.145,9496.278511
8.78,86.1,0.085,0.033,0.167,9029.531813
8.74,86.0,0.087,0.033,0.156,8839.37575
8.68,86.0,0.087,0.051,0.152,8251.620648
8.62,86.2,0.087,0.044,0.145,7882.833133
8.58,86.2,0.087,0.048,0.141,7151.020408
8.55,86.3,0.087,0.055,0.141,6851.380552
8.54,86.5,0.086,0.059,0.115,6701.560624
8.64,86.5,0.081,0.081,0.141,6603.601441
8.7,86.4,0.083,0.124,0.267,6903.241297
8.53,86.2,0.087,0.904,0.842,6868.667467
8.37,86.5,0.087,2.902,2.737,6983.913565
8.34,86.7,0.085,7.7,7.18,7168.307323
8.48,86.9,0.083,21.41,17.99,7410.32413
8.67,86.9,0.084,47.95,34.46,7571.668667
8.61,86.6,0.086,50.99,39.43,7663.865546
8.7,86.8,0.088,80.8,53.38,7969.267707
8.92,86.6,0.085,75.1,60.74,8182.472989
9.13,86.5,0.087,85.8,71.7,8464.82593
9.2,86.1,0.088,107.2,87.3,8453.301321
9.28,86.0,0.087,106.1,92.6,8459.063625
9.33,85.9,0.082,122.1,94.7,8701.080432
9.5,85.5,0.084,213.0,93.8,9121.728691
9.94,85.5,0.087,253.9,93.5,9208.163265
10.26,84.3,0.083,241.5,96.5,9265.786315
10.59,83.5,0.088,247.4,110.1,9369.507803
11.0,82.4,0.086,325.1,130.7,9576.95078
11.39,81.5,0.088,383.1,138.1,9669.147659
11.94,80.5,0.088,379.0,133.2,9795.918367
12.32,79.5,0.085,410.2,127.6,9795.918367
12.61,78.5,0.085,440.5,117.2,9899.639856
13.03,77.6,0.087,435.4,101.8,10095.55822
13.51,76.1,0.087,431.2,90.3,10026.41056
14.23,75.8,0.088,437.6,85.8,10193.51741
14.78,74.2,0.088,441.1,81.7,10066.7467
15.68,73.4,0.084,450.1,82.6,10060.98439
16.37,71.9,0.077,451.5,94.5,10164.70588
16.62,70.7,0.077,459.5,104.1,10279.95198
16.7,69.29,0.077,455.5,101.7,10170.46819
16.86,69.06,0.076,402.7,137.4,10124.36975
16.78,67.59,0.076,229.9,147.0,10130.13205
16.77,67.52,0.077,236.1,164.2,10089.79592
16.6,65.89,0.075,194.1,160.1,10009.12365
16.63,66.66,0.073,277.8,168.5,10037.93517
16.58,67.22,0.073,225.3,208.5,10078.27131
16.48,68.09,0.072,186.4,187.8,10268.42737
16.49,68.56,0.074,193.5,192.0,10274.18968
16.48,69.06,0.076,156.2,159.9,10181.9928
16.38,69.26,0.074,171.1,156.5,10130.13205
16.42,69.09,0.074,185.4,178.1,10210.80432
16.4,69.59,0.075,141.8,140.6,10314.52581
16.32,69.59,0.08,122.1,107.4,10262.66507
16.2,69.56,0.075,76.2,65.25,10233.85354
16.22,69.96,0.073,84.2,65.64,10176.23049
16.17,70.7,0.069,79.1,64.33,10164.70588
16.09,71.1,0.072,73.1,60.85,10210.80432
15.98,71.2,0.086,56.23,55.61,10020.64826
15.94,72.0,0.071,54.65,53.97,9997.59904
15.9,73.0,0.072,53.56,53.68,10124.36975
15.86,74.1,0.074,52.93,52.6,10176.23049
15.78,75.1,0.074,58.74,57.63,10308.76351
15.72,75.8,0.075,47.19,47.36,10591.11645
15.6,76.8,0.076,51.02,51.63,11305.64226
15.3,77.5,0.074,80.3,83.6,12630.97239
15.07,78.3,0.072,104.3,116.8,14330.85234
15.01,78.5,0.072,97.7,111.7,15189.43577
14.94,78.7,0.074,66.49,74.6,15817.52701
14.76,78.9,0.074,40.63,42.66,16226.65066
14.61,79.2,0.075,25.67,26.77,16324.60984
14.36,79.6,0.073,14.17,14.6,16330.37215
14.07,80.2,0.074,7.07,7.19,16341.89676
13.74,81.2,0.078,2.082,2.154,16439.85594
13.6,81.9,0.073,0.289,0.363,16462.90516
13.49,82.5,0.074,0.033,0.122,16313.08523
13.37,82.9,0.074,0.048,0.074,16330.37215
13.3,83.2,0.072,0.029,0.171,16157.503
13.18,83.4,0.07,0.048,0.122,16341.89676
13.02,83.7,0.073,0.033,0.152,16341.89676
12.81,84.0,0.074,0.033,0.059,16468.66747
12.63,84.3,0.074,0.059,0.126,16411.04442
12.51,84.5,0.072,0.029,0.122,16405.28211
12.5,84.8,0.07,0.033,0.104,16468.66747
12.43,84.7,0.071,0.037,0.148,16537.81513
12.4,84.9,0.067,0.04,0.1,16601.20048
12.38,85.0,0.068,0.029,0.156,16468.66747
12.26,85.0,0.08,0.077,0.089,16422.56903
12.05,85.8,0.087,0.055,0.126,16238.17527
12.35,85.8,0.084,0.044,0.156,16261.22449
12.22,85.7,0.081,0.051,0.133,16013.44538
12.0,86.3,0.084,0.037,0.152,16105.64226
12.0,86.3,0.086,0.037,0.126,15817.52701
11.71,86.8,0.084,0.037,0.163,15512.12485
11.59,87.3,0.08,0.037,0.122,15414.16567
11.51,87.6,0.081,0.04,0.089,15206.72269
11.47,87.7,0.079,0.048,0.145,15229.77191
11.4,87.8,0.08,0.026,0.145,15039.61585
11.36,87.7,0.08,0.055,0.111,14826.41056
11.03,87.8,0.081,0.051,0.13,14538.29532
10.96,88.0,0.082,0.055,0.089,14325.09004
10.78,88.0,0.084,0.029,0.167,14221.36855
10.63,88.0,0.084,0.033,0.171,13910.20408
10.43,88.1,0.084,0.04,0.13,13587.51501
10.12,88.2,0.082,0.073,0.122,13224.4898
9.96,88.6,0.082,0.07,0.078,13155.34214
9.93,88.8,0.08,0.051,0.145,12872.9892
9.98,88.9,0.08,0.077,0.141,12371.66867
10.03,88.9,0.08,0.033,0.119,11985.59424
10.07,88.9,0.082,0.051,0.152,11778.15126
10.07,88.9,0.081,0.055,0.108,11576.47059
9.84,88.8,0.083,0.07,0.13,11449.69988
9.42,88.7,0.081,0.059,0.141,11242.2569
9.35,89.3,0.082,0.059,0.148,11103.96158
9.48,89.3,0.079,0.037,0.182,11052.10084
9.72,89.4,0.08,0.048,0.126,10896.51861
9.86,89.3,0.083,0.026,0.148,10833.13325
10.0,89.0,0.082,0.033,0.185,10562.30492
9.65,88.8,0.082,0.037,0.159,10464.34574
9.26,88.8,0.083,0.055,0.141,10412.48499
8.96,88.9,0.081,0.044,0.133,10147.41897
8.63,88.9,0.08,0.055,0.145,10112.84514
8.46,89.4,0.081,0.048,0.145,9893.877551
8.49,89.4,0.079,0.037,0.141,9974.54982
8.37,89.4,0.081,0.062,0.148,9928.451381
8.29,89.6,0.079,0.044,0.152,9859.303721
8.36,89.6,0.081,0.055,0.141,9738.295318
8.45,89.7,0.081,0.051,0.145,9669.147659
8.43,89.5,0.08,0.066,0.115,9703.721489
8.18,89.7,0.079,0.051,0.126,9582.713085
8.1,90.0,0.084,0.066,0.167,9519.327731
8.36,90.1,0.083,0.051,0.148,9455.942377
8.45,89.9,0.082,0.059,0.148,9507.803121
8.32,89.8,0.083,0.037,0.141,9519.327731
8.14,90.2,0.082,0.055,0.141,9450.180072
7.89,90.8,0.083,0.051,0.174,9392.557023
7.91,91.2,0.078,0.04,0.104,9473.229292
8.05,91.6,0.084,0.059,0.111,9571.188475
8.14,91.9,0.083,0.088,0.082,9525.090036
8.21,92.3,0.082,0.048,0.182,9519.327731
8.41,92.4,0.08,0.048,0.111,9496.278511
8.51,92.6,0.079,0.059,0.111,9744.057623
8.58,92.6,0.078,0.073,0.119,10009.12365
8.57,92.8,0.081,0.077,0.111,9945.738295
8.58,92.9,0.077,0.073,0.122,9732.533013
8.48,93.0,0.081,0.066,0.108,9473.229292
8.37,93.1,0.079,0.07,0.108,9300.360144
8.11,93.2,0.079,0.073,0.148,8931.572629
7.87,93.4,0.08,0.081,0.085,8603.121248
7.77,93.5,0.077,0.077,0.134,7865.546218
7.66,93.6,0.082,0.033,0.13,7231.692677
7.49,93.7,0.08,0.07,0.126,6505.642257
7.55,93.9,0.079,0.037,0.104,6424.969988
7.67,94.0,0.08,0.029,0.126,6401.920768
7.73,93.9,0.082,0.073,0.119,6419.207683
7.85,94.0,0.08,0.135,0.115,6655.462185
8.01,94.0,0.084,0.571,0.541,6816.806723
8.07,94.0,0.082,2.064,2.058,6943.577431
7.98,94.0,0.078,5.724,5.567,6995.438175
7.92,94.1,0.077,11.68,11.36,7266.266507
7.92,94.2,0.08,19.36,18.65,7467.947179
7.92,94.2,0.081,31.54,30.41,7675.390156
7.98,94.3,0.077,52.93,50.28,7675.390156
8.08,94.3,0.079,91.2,76.6,7923.169268
8.2,94.4,0.083,173.7,127.8,8188.235294
8.26,94.5,0.08,175.0,132.4,8424.489796
8.23,94.6,0.079,188.3,123.2,8505.162065
8.41,94.7,0.079,235.8,84.1,8689.555822
8.58,94.7,0.081,258.1,92.8,8994.957983
8.8,94.8,0.082,270.5,73.7,8971.908764
8.96,94.8,0.083,291.4,72.7,9162.064826
9.12,94.8,0.082,311.6,61.68,9190.876351
9.29,94.7,0.08,333.9,54.06,9357.983193
9.64,94.7,0.083,347.5,53.8,9692.196879
10.07,94.5,0.084,362.9,55.23,9651.860744
10.52,94.0,0.084,378.2,57.49,9709.483794
10.84,92.7,0.084,394.4,58.38,9778.631453
11.41,92.0,0.084,408.2,59.24,9974.54982
11.97,90.0,0.086,419.3,60.19,10043.69748
12.33,87.9,0.084,430.2,60.37,10216.56663
12.73,85.0,0.083,441.1,59.86,10095.55822
13.2,81.7,0.087,447.6,60.73,10228.09124
13.7,79.2,0.087,452.9,61.7,10383.67347
14.07,77.0,0.085,460.2,61.65,10366.38655
14.67,75.2,0.085,463.1,62.58,10366.38655
15.29,73.5,0.084,467.1,62.06,10400.96038
15.76,69.29,0.085,467.6,62.92,10504.68187
16.23,68.09,0.087,464.9,62.92,10424.0096
16.54,64.82,0.085,464.7,62.38,10435.53421
17.02,63.08,0.084,462.1,60.18,10372.14886
17.38,59.58,0.084,457.4,59.41,10349.09964
17.46,59.05,0.088,451.1,59.36,10418.2473
17.61,58.98,0.083,443.5,60.54,10326.05042
17.73,58.01,0.082,431.6,62.65,10343.33733
17.8,57.61,0.086,421.8,67.13,10308.76351
17.77,57.34,0.08,404.2,70.5,10487.39496
17.9,56.88,0.084,386.8,69.47,10372.14886
17.96,56.01,0.086,374.1,67.1,10377.91116
17.99,56.21,0.085,361.7,68.66,10141.65666
18.11,56.68,0.086,346.0,67.05,10118.60744
18.12,55.67,0.085,321.9,68.27,10055.22209
18.13,55.67,0.083,297.8,70.3,9974.54982
18.11,56.17,0.089,267.8,74.8,9916.926771
18.01,56.04,0.087,216.4,83.3,9744.057623
17.8,57.14,0.083,136.4,89.8,9939.97599
17.71,56.71,0.081,162.7,122.2,9842.016807
17.55,57.51,0.085,96.1,92.3,9945.738295
17.41,57.48,0.083,142.6,155.6,10239.61585
17.5,57.78,0.082,126.1,145.1,10994.47779
17.35,58.31,0.083,102.5,120.6,12262.18487
17.17,58.68,0.085,83.2,98.9,13944.77791
16.95,59.81,0.084,65.31,78.6,14780.31212
16.8,59.78,0.088,49.55,60.19,15103.0012
16.5,60.38,0.086,25.47,28.04,15500.60024
16.1,62.85,0.085,14.17,14.43,15673.46939
15.93,64.52,0.088,8.76,8.94,15765.66627
15.74,65.52,0.088,4.34,4.424,15771.42857
15.66,66.39,0.088,1.559,1.635,15869.38776
15.58,66.76,0.082,0.362,0.393,15869.38776
15.37,68.09,0.086,0.066,0.078,15955.82233
15.09,69.09,0.085,0.084,0.111,16140.21609
14.84,70.3,0.087,0.037,0.119,16019.20768
14.96,70.0,0.085,0.084,0.119,16209.36375
14.88,71.0,0.082,0.037,0.137,16220.88836
14.82,71.2,0.081,0.048,0.137,16209.36375
14.52,72.4,0.084,0.059,0.141,16255.46218
14.25,72.8,0.084,0.048,0.152,16226.65066
13.98,74.0,0.085,0.051,0.13,16364.94598
13.82,74.7,0.083,0.062,0.108,16290.03601
13.61,76.2,0.085,0.073,0.137,16169.02761
13.37,77.5,0.086,0.059,0.122,16076.83073
13.08,78.1,0.084,0.044,0.219,16180.55222
12.79,78.2,0.082,0.062,0.1,16019.20768
12.34,79.3,0.088,0.055,0.085,15950.06002
11.83,81.4,0.08,0.051,0.178,15742.61705
11.68,82.5,0.083,0.077,0.145,15587.03481
11.54,82.8,0.086,0.062,0.159,15437.21489
11.54,82.3,0.081,0.037,0.115,15258.58343
11.55,81.8,0.081,0.048,0.133,15103.0012
11.45,82.7,0.085,0.055,0.145,14757.26291
11.23,83.1,0.082,0.037,0.152,14555.58223
11.08,83.3,0.084,0.059,0.137,14278.9916
10.96,83.7,0.08,0.037,0.126,14094.59784
11.02,83.6,0.085,0.051,0.137,13737.33493
10.95,82.4,0.086,0.07,0.119,13529.89196
10.73,83.2,0.085,0.055,0.163,13316.68667
10.61,84.3,0.085,0.04,0.148,13040.09604
10.58,84.2,0.082,0.059,0.108,12821.12845
10.47,83.6,0.084,0.059,0.119,12452.34094
10.21,84.2,0.082,0.062,0.108,12325.57023
9.97,85.0,0.085,0.059,0.152,12089.31573
9.82,85.5,0.079,0.044,0.163,11881.87275
9.88,85.6,0.08,0.048,0.137,11541.89676
10.07,85.5,0.081,0.048,0.13,11265.30612
10.11,84.8,0.085,0.051,0.13,11127.0108
9.75,85.1,0.083,0.055,0.119,10913.80552
9.51,85.5,0.083,0.073,0.093,10763.98559
9.26,86.4,0.085,0.051,0.174,10527.73109
9.21,87.1,0.082,0.044,0.148,10573.82953
9.08,87.1,0.082,0.044,0.145,10395.19808
8.81,87.3,0.082,0.051,0.178,10210.80432
8.62,87.9,0.079,0.062,0.13,9997.59904
8.6,88.2,0.082,0.055,0.122,9974.54982
8.61,88.3,0.083,0.048,0.167,9778.631453
8.49,88.2,0.082,0.062,0.134,9657.623049
8.56,88.1,0.082,0.077,0.178,9490.516206
8.42,87.7,0.081,0.059,0.152,9409.843938
8.32,87.7,0.085,0.015,0.197,9513.565426
8.2,87.9,0.082,0.066,0.152,9421.368547
8.07,87.9,0.082,0.055,0.122,9369.507803
7.99,88.3,0.082,0.029,0.174,9288.835534
7.9,88.6,0.083,0.055,0.119,9334.933974
7.8,88.8,0.085,0.055,0.174,9357.983193
7.79,88.7,0.084,0.066,0.152,9271.548619
7.74,88.7,0.083,0.059,0.152,9306.122449
7.79,88.7,0.086,0.077,0.096,9300.360144
7.5,88.9,0.083,0.04,0.134,9478.991597
7.45,89.4,0.084,0.059,0.122,9369.507803
7.41,89.9,0.082,0.055,0.148,9409.843938
7.26,90.1,0.082,0.015,0.122,9311.884754
7.3,90.2,0.083,0.044,0.148,9381.032413
7.4,90.2,0.083,0.055,0.148,9461.704682
7.23,89.8,0.082,0.048,0.134,9484.753902
7.17,89.9,0.083,0.051,0.152,9438.655462
7.27,90.0,0.081,0.033,0.193,9450.180072
7.34,89.7,0.085,0.077,0.152,9628.811525
7.14,89.5,0.082,0.073,0.111,9893.877551
7.22,89.5,0.083,0.048,0.134,9801.680672
7.3,89.1,0.087,0.051,0.159,9611.52461
7.33,88.6,0.085,0.066,0.148,9461.704682
7.31,87.9,0.085,0.059,0.159,9288.835534
7.02,87.9,0.082,0.066,0.126,8983.433373
6.835,87.8,0.08,0.055,0.126,8833.613445
6.412,88.2,0.083,0.062,0.104,8401.440576
6.451,88.3,0.086,0.062,0.167,8090.27611
6.586,88.1,0.082,0.066,0.156,7393.037215
6.518,87.9,0.081,0.07,0.119,7202.881152
6.12,88.3,0.08,0.062,0.13,6995.438175
5.744,89.1,0.083,0.062,0.163,7018.487395
5.739,89.3,0.084,0.198,0.315,7179.831933
5.849,89.5,0.086,1.043,1.02,7225.930372
6.026,89.3,0.083,3.488,3.401,7289.315726
5.915,88.7,0.083,7.78,7.42,7323.889556
5.961,89.3,0.082,18.63,13.65,7548.619448
6.145,88.8,0.085,45.98,20.97,7612.004802
6.107,88.3,0.084,69.29,27.84,7842.496999
5.695,89.0,0.083,93.4,32.3,7992.316927
6.12,89.1,0.092,118.2,36.02,8113.32533
6.37,87.9,0.087,142.7,40.7,8476.35054
6.348,87.3,0.084,170.0,39.01,8528.211285
6.593,86.6,0.088,194.2,40.52,8781.752701
6.939,86.1,0.085,219.0,43.06,8695.318127
7.01,85.6,0.089,243.3,46.64,8660.744298
7.24,85.9,0.086,266.3,48.81,8925.810324
7.57,85.5,0.089,289.2,48.93,9173.589436
7.86,85.4,0.087,312.1,48.26,9133.253301
8.08,84.2,0.084,332.5,48.42,9162.064826
8.36,84.1,0.086,351.8,47.87,9311.884754
8.71,82.7,0.086,370.2,47.96,9623.04922
9.32,82.0,0.087,388.5,47.96,9755.582233
9.82,80.0,0.09,402.6,47.71,9617.286915
10.35,77.4,0.088,418.1,46.41,9674.909964
11.1,76.9,0.086,432.1,46.7,9870.828331
11.63,73.5,0.089,442.7,48.09,10112.84514
12.22,71.7,0.086,451.3,50.3,9842.016807
12.59,70.0,0.087,459.1,51.16,9795.918367
12.84,67.71,0.087,464.9,51.29,9744.057623
13.29,66.47,0.087,471.7,49.43,9922.689076
13.69,64.94,0.086,475.6,48.29,10135.89436
14.21,62.84,0.088,478.7,48.26,10158.94358
14.7,60.13,0.089,478.1,49.3,10078.27131
15.14,59.4,0.088,473.2,51.86,10055.22209
15.59,59.13,0.088,474.6,50.29,10314.52581
15.98,52.82,0.091,470.8,50.51,10101.32053
16.41,52.22,0.087,467.2,50.42,10020.64826
16.68,51.85,0.089,459.8,52.0,10060.98439
17.05,50.55,0.085,449.8,53.19,10181.9928
17.19,48.05,0.087,437.4,54.6,10193.51741
17.43,48.51,0.09,421.9,57.53,10210.80432
17.3,49.82,0.087,407.7,59.67,10164.70588
17.7,48.21,0.085,393.2,61.07,10193.51741
17.63,46.98,0.081,381.3,60.98,10256.90276
17.58,47.34,0.08,365.3,60.89,10101.32053
17.88,46.07,0.084,347.2,60.83,9772.869148
17.9,45.94,0.09,327.5,61.47,9749.819928
18.16,47.24,0.078,310.4,63.51,9795.918367
17.74,47.61,0.08,285.1,64.55,10153.18127
17.54,45.91,0.075,258.0,77.3,9968.787515
17.55,50.04,0.075,231.1,107.6,10084.03361
17.26,53.41,0.078,205.6,147.9,10153.18127
17.09,53.78,0.077,182.1,173.3,10464.34574
16.93,53.98,0.075,161.0,177.2,10435.53421
16.75,54.75,0.077,137.1,160.4,10919.56783
16.45,55.05,0.075,117.9,142.4,12002.88115
16.4,57.39,0.078,92.3,112.1,14140.69628
16.16,58.45,0.076,69.93,85.6,15270.10804
16.0,58.68,0.074,52.18,64.45,15442.97719
15.87,59.55,0.077,27.93,31.65,15800.2401
15.03,61.45,0.079,14.53,14.91,16111.40456
14.17,62.92,0.079,9.23,9.41,16416.80672
13.46,63.89,0.074,4.677,4.747,16290.03601
13.12,64.56,0.077,1.76,1.728,16295.79832
12.83,65.12,0.078,0.37,0.371,16336.13445
12.54,66.19,0.076,0.066,0.134,16578.15126
12.32,67.13,0.074,0.055,0.085,16635.77431
12.11,67.83,0.077,0.051,0.122,16451.38055
11.84,68.89,0.075,0.044,0.111,16451.38055
11.79,69.39,0.075,0.07,0.122,16434.09364
11.8,69.36,0.083,0.051,0.093,16451.38055
11.41,70.6,0.09,0.04,0.122,16145.97839
11.17,71.7,0.09,0.073,0.089,16145.97839
10.62,74.6,0.089,0.055,0.134,16203.60144
11.24,76.8,0.086,0.081,0.078,16624.2497
10.58,77.5,0.088,0.044,0.093,16578.15126
11.13,78.3,0.082,0.04,0.096,16439.85594
11.22,77.1,0.086,0.026,0.163,16532.05282
11.32,77.1,0.085,0.055,0.122,16537.81513
11.47,76.1,0.081,0.04,0.115,16606.96279
