Temperature,Humidity,WindSpeed,GeneralDiffuseFlows,DiffuseFlows,PowerConsumption_Zone3
26.9,48.52,0.281,447.3,159.7,15238.40654
11.37,78.6,0.083,270.1,263.8,13509.81818
17.88,84.3,4.917,0.048,0.152,15787.53036
9.69,84.6,0.085,0.048,0.119,10643.22581
13.67,59.15,0.076,0.059,0.111,25385.80645
21.83,60.54,4.92,398.8,390.9,13144.61538
34.79,21.78,4.913,894.0,65.37,28757.82427
20.31,57.21,0.08,0.069,0.141,20055.27273
23.28,52.42,0.076,636.5,72.1,16702.83401
12.36,78.0,0.073,0.04,0.145,10349.09964
19.91,79.8,4.92,67.03,70.6,25331.17409
23.92,55.83,4.92,711.0,45.34,14208.78447
14.38,47.06,0.088,10.49,10.65,25176.1206
16.02,58.97,0.083,12.85,11.36,8622.650602
15.02,68.72,0.077,573.1,367.5,14986.45161
16.86,70.9,4.923,0.069,0.067,14296.61538
21.7,92.3,4.917,213.3,180.5,14267.62002
26.13,82.2,4.923,195.6,148.7,17978.18182
5.375,85.6,4.916,182.9,30.19,8286.194478
12.56,77.3,0.083,127.0,117.1,16757.41935
14.76,68.67,0.084,480.6,371.3,14504.72727
14.66,53.11,0.079,0.055,0.078,16583.91357
15.96,80.1,0.066,68.52,64.72,19444.36364
31.02,47.15,4.905,819.0,121.7,27830.97179
16.59,84.7,0.08,0.062,0.093,16129.15663
19.25,66.94,0.071,0.055,0.107,10132.04819
16.26,75.1,0.074,0.051,0.089,16180.55222
14.76,77.5,0.081,0.04,0.156,23713.54839
16.98,80.9,0.075,102.3,98.8,18053.81818
13.98,81.5,0.084,0.044,0.126,11438.70968
12.3,60.91,0.087,0.077,0.104,22165.86935
14.18,83.1,0.07,0.077,0.174,28992.0
7.74,89.9,0.075,0.077,0.126,17650.49246
21.75,52.57,0.088,578.0,47.28,16112.90323
14.38,59.81,0.076,0.051,0.137,25838.70968
29.55,51.53,4.911,863.0,95.5,27492.5523
14.28,66.94,0.073,128.3,128.9,17002.13065
14.24,69.29,0.085,0.051,0.093,25783.9598
24.28,88.6,4.908,0.073,0.115,14884.51411
11.71,70.9,0.081,0.073,0.111,16514.76591
22.14,81.7,4.92,0.077,0.156,33360.73846
26.41,44.18,0.294,439.6,204.6,15003.06435
13.04,70.0,4.918,0.062,0.115,14779.17588
31.01,62.39,4.905,872.0,248.7,29143.0721
22.81,90.6,4.917,0.08,0.122,18411.53605
16.97,85.5,4.923,165.4,135.8,10142.73556
13.01,75.9,0.087,0.073,0.115,25393.73494
13.03,72.4,0.082,337.5,352.2,17933.49398
20.51,61.11,0.083,4.179,3.65,8829.665653
22.46,68.13,4.903,0.121,0.096,28239.66527
9.15,65.24,0.078,0.088,0.089,14573.49398
22.06,76.2,0.067,119.5,94.8,18686.03077
27.77,66.3,4.912,707.0,74.7,28010.7113
24.67,68.18,4.921,870.0,61.06,20399.26154
30.07,40.05,4.912,854.0,97.3,27094.8954
17.9,61.78,4.923,0.08,0.067,16811.56627
15.78,83.7,0.069,0.033,0.122,27386.18182
23.73,69.81,0.068,496.5,108.7,21031.38462
32.46,36.51,0.064,293.7,263.0,31667.94979
23.82,61.13,0.07,195.7,164.5,13136.53495
18.29,71.5,0.07,0.055,0.093,25686.80162
13.88,72.2,0.084,319.0,43.25,15053.49398
10.54,89.7,0.071,0.033,0.122,17541.29032
22.97,64.19,4.926,0.088,0.107,18102.85714
22.2,77.3,0.07,256.2,192.6,18349.29231
18.3,70.9,0.078,0.055,0.122,14878.05668
6.168,87.4,0.09,0.051,0.163,9853.541417
12.59,83.8,4.914,30.48,27.36,10269.09091
18.17,65.65,0.07,74.7,87.3,16823.13253
14.15,68.11,0.084,0.062,0.096,25303.47739
23.13,87.4,0.292,363.8,244.6,15579.65271
28.09,54.85,4.901,0.102,0.052,29528.27586
33.42,31.44,4.907,212.6,204.0,29667.61506
16.62,56.14,0.081,576.5,594.9,14483.9397
19.18,88.3,0.069,0.062,0.082,14583.82979
15.46,87.3,4.915,75.8,31.35,8654.589666
11.81,57.46,0.085,0.07,0.108,17037.10843
22.64,84.6,0.33,0.084,0.141,20415.93463
23.04,76.0,0.076,24.13,21.75,11805.95745
16.2,84.3,0.074,82.1,75.2,17122.90909
9.03,62.9,4.916,0.073,0.145,15207.55779
21.74,52.92,0.08,642.2,594.3,15624.2915
8.45,80.1,0.085,0.059,0.115,15764.81928
20.24,42.76,0.083,696.7,667.4,10334.45783
16.47,67.58,0.076,245.7,126.4,11294.11765
26.74,82.8,4.914,102.0,77.3,25333.16614
15.3,75.5,0.075,0.055,0.152,24300.72289
11.14,75.0,0.081,0.07,0.156,14128.19277
20.92,47.44,0.083,202.4,155.2,13528.61538
11.45,63.48,0.087,0.059,0.13,15884.86432
25.83,39.55,4.916,0.099,0.078,22051.88285
10.56,71.2,0.082,2.258,2.307,11253.70854
14.92,71.8,0.074,95.0,97.5,23463.87097
28.56,72.0,4.906,252.7,235.1,27824.95298
14.71,84.7,0.08,0.037,0.193,13105.16129
12.99,63.05,4.917,0.022,0.137,15776.12903
26.63,77.3,4.904,100.2,77.2,32742.31975
21.7,59.09,4.924,0.121,0.048,18815.60776
27.62,34.94,4.907,761.0,39.03,22787.21003
20.46,71.0,0.071,0.095,0.089,20011.18541
24.1,40.79,4.925,544.4,44.85,13802.8192
20.55,69.16,4.917,0.062,0.126,13107.35562
25.35,36.14,4.917,518.6,564.0,15607.74194
12.91,57.9,0.086,292.1,261.5,13581.29032
17.96,76.2,4.919,450.3,354.6,17338.2996
28.05,72.4,4.916,465.9,323.4,30264.10042
13.64,66.91,0.082,25.37,25.12,10784.80402
18.48,89.9,0.069,0.549,0.411,12683.81538
21.42,67.5,4.921,204.5,99.0,13924.3769
11.64,77.0,0.082,0.637,0.642,10358.70968
28.05,39.25,4.913,605.2,123.9,26139.68652
10.3,78.4,4.921,156.0,150.8,12373.54839
21.34,75.0,0.07,493.9,468.8,12648.36923
11.95,72.4,0.069,0.055,0.082,25538.31325
12.73,74.1,0.081,108.4,100.2,16751.6129
12.15,83.9,0.084,0.048,0.145,12193.03721
15.81,77.5,4.921,82.8,84.2,17112.28916
9.94,71.4,0.088,0.051,0.119,22883.85542
26.6,61.79,0.26,733.0,52.52,15962.08376
11.48,77.8,0.078,0.048,0.145,16058.18182
18.53,76.4,0.075,416.8,140.5,13534.83871
21.19,70.3,4.919,168.8,134.9,13019.81763
14.59,83.1,0.083,0.044,0.141,13436.12903
29.39,41.71,0.073,817.0,42.81,27066.58307
10.58,54.86,0.092,0.055,0.082,21235.66265
25.8,52.62,0.287,825.0,98.5,16285.67926
27.84,42.48,4.913,0.077,0.141,31017.23849
15.65,69.86,0.083,459.2,50.58,9490.516206
23.73,66.4,0.071,765.0,192.0,18668.30769
27.42,74.1,4.905,590.1,320.5,27836.9906
15.22,55.87,0.079,0.04,0.137,14304.48241
34.48,31.65,4.913,347.6,335.0,27992.63598
18.85,63.59,4.92,49.81,38.08,9483.282675
12.65,57.48,0.082,162.5,155.4,16649.63855
15.2,82.0,4.921,78.7,79.5,17106.50602
20.43,84.2,0.071,125.9,103.0,11750.4
12.05,69.82,0.077,0.048,0.108,26434.6988
16.48,60.48,0.08,395.2,92.2,9865.066026
27.05,70.6,4.909,615.5,141.7,25044.26332
19.89,72.6,0.296,284.1,89.7,12037.75281
31.07,30.08,4.909,479.7,29.28,32330.7113
22.23,58.52,4.91,124.0,108.2,20069.62343
16.14,77.7,0.083,540.2,60.71,16008.3871
17.7,61.11,0.074,331.8,344.7,16356.77419
22.44,69.19,4.919,0.077,0.133,15041.00313
18.56,78.8,0.081,0.088,0.074,13638.41945
8.24,86.4,0.089,0.059,0.141,14492.53012
13.58,52.0,0.079,0.04,0.122,10084.03361
18.72,85.0,4.916,0.033,0.126,25785.91093
13.62,62.14,4.919,0.092,0.1,25095.07538
14.5,73.4,0.079,0.044,0.167,14004.36364
17.31,80.1,0.068,0.055,0.152,15082.10526
11.8,51.62,0.08,0.725,0.842,11415.90361
15.31,88.1,0.07,0.044,0.133,11323.37349
8.52,74.4,0.085,0.066,0.134,13818.21106
17.64,66.99,0.081,0.044,0.115,18095.26154
25.3,54.12,0.275,768.0,113.9,16638.69254
16.04,70.6,0.073,0.037,0.141,11893.39736
29.3,53.12,4.184,776.0,136.3,30426.77824
19.3,80.2,0.072,0.059,0.104,17729.3617
10.61,80.0,0.071,0.026,0.152,14667.09677
21.47,77.0,0.071,362.0,351.3,12276.18462
22.93,77.0,0.239,0.095,0.133,14738.30439
16.44,84.6,0.075,236.3,195.3,17536.0
13.27,86.6,4.912,0.033,0.108,15201.29032
22.18,83.2,0.068,624.4,557.1,14326.15385
20.14,86.2,4.922,0.084,0.115,16953.19149
26.87,52.44,0.07,824.0,89.0,18026.23482
22.96,62.19,4.917,469.2,51.94,13043.84065
18.32,91.8,0.078,0.066,0.122,17350.0304
18.93,44.59,0.081,618.9,163.6,17994.19355
21.31,75.1,0.074,255.4,53.83,19717.61755
14.44,89.4,0.075,0.194,0.178,11450.18182
24.58,88.9,4.919,0.084,0.111,18375.4232
21.0,85.5,4.919,0.08,0.126,14020.51073
16.5,71.7,0.091,37.82,32.86,12852.36364
13.42,62.02,0.075,0.048,0.096,25798.06452
14.17,40.65,0.078,450.5,54.2,10256.90276
26.05,84.3,4.904,0.088,0.115,39254.67085
15.38,67.59,0.074,0.037,0.145,16331.63636
14.39,56.41,0.081,0.051,0.115,16099.05528
18.28,66.99,0.07,198.6,52.1,8697.831325
23.98,53.15,4.921,297.0,51.29,17174.09602
16.36,64.89,0.077,113.8,105.8,9058.343337
26.61,84.0,4.911,417.1,330.5,25597.99373
14.74,63.77,0.082,308.3,293.3,17540.50251
21.12,62.95,0.277,86.7,60.67,12720.24515
20.65,88.3,0.071,0.048,0.148,21563.07692
13.62,84.1,4.924,0.04,0.159,15813.81818
31.22,26.18,4.905,889.0,143.2,28065.70533
19.62,76.5,4.923,5.275,4.411,27085.9919
13.55,74.7,4.916,0.069,0.096,12010.21277
27.68,42.05,4.924,648.5,141.6,13013.98176
18.74,87.2,4.92,0.084,0.104,12296.62921
13.15,55.61,0.081,8.51,8.46,24562.49246
11.61,37.4,0.085,392.3,35.68,16423.23618
13.32,60.45,0.082,0.059,0.108,17077.38693
13.56,85.9,0.071,12.16,11.06,28456.72727
24.91,87.1,4.927,49.26,37.71,21709.84326
24.83,50.95,0.082,46.64,29.61,18896.53495
16.61,56.66,0.081,402.3,321.7,16176.77419
14.91,86.7,4.914,0.062,0.126,8923.039514
14.59,80.5,0.085,0.037,0.163,11549.09091
16.37,78.4,0.071,179.8,163.5,17873.45455
20.88,75.9,0.066,0.102,0.144,23172.41379
16.17,70.2,0.083,444.9,154.1,16753.73494
18.74,64.34,0.072,0.084,0.085,20113.73494
30.58,31.44,4.908,288.9,313.6,33644.1841
12.6,79.1,0.087,0.04,0.141,19370.32258
18.11,42.8,0.09,429.9,47.11,16372.04819
20.55,86.6,0.067,0.066,0.17,25710.27692
28.73,61.8,4.909,856.0,103.3,29468.78661
25.94,48.12,4.904,699.3,118.6,25549.84326
22.75,85.4,0.299,0.091,0.148,15467.86517
34.22,28.71,4.909,330.7,88.4,28432.46862
21.99,79.6,0.065,208.3,161.4,18650.58462
18.22,63.25,4.917,192.3,194.8,16690.12048
11.22,84.6,0.09,10.69,9.6,11473.54839
17.3,79.5,0.077,154.1,135.2,18274.90909
20.08,88.5,0.067,13.73,11.41,10946.95385
14.24,83.2,0.082,187.9,169.9,9455.421687
13.79,47.03,0.081,160.3,146.6,9352.220888
13.42,68.25,4.915,0.029,0.145,20151.31658
14.37,78.5,0.079,0.048,0.13,13630.84337
14.33,72.9,0.074,0.066,0.078,24845.80645
23.17,58.99,4.919,0.102,0.074,23250.65831
14.26,79.5,0.084,0.026,0.193,25008.3871
24.17,85.8,4.911,0.077,0.137,21117.99163
12.54,72.7,0.083,0.04,0.119,16768.0
17.74,46.6,0.082,622.6,677.1,17152.64322
14.92,86.3,0.068,0.048,0.167,26821.81818
11.33,76.8,0.075,0.062,0.145,14509.87952
13.22,86.1,4.909,0.026,0.126,13999.35484
16.74,65.33,0.079,0.04,0.1,17367.27273
19.58,89.7,0.274,0.029,0.185,11835.13678
16.66,86.4,0.079,0.055,0.1,11566.68693
22.11,51.45,4.922,0.099,0.107,13314.48417
21.8,57.1,0.086,465.5,434.4,11225.06024
17.94,61.38,0.075,476.5,78.4,10026.41056
17.95,70.8,4.927,0.051,0.093,26386.39676
32.32,37.85,4.921,216.5,225.6,31595.64854
20.12,77.8,4.922,0.062,0.096,14461.2766
14.79,73.1,0.069,0.073,0.082,14160.97166
10.8,62.84,0.082,0.088,0.078,24213.9759
28.48,37.73,0.069,433.2,346.2,16936.03239
20.62,87.3,0.066,55.26,36.34,18768.1459
13.67,57.71,4.927,0.044,0.133,25327.74194
11.26,66.48,4.918,0.07,0.137,13881.88945
11.48,76.8,0.077,0.07,0.145,16811.56627
19.37,75.7,0.068,273.9,126.4,15163.37349
19.55,54.88,0.084,0.073,0.089,26820.92308
11.43,75.2,4.918,22.4,22.27,21888.0
22.09,68.96,0.069,710.0,711.0,14627.44615
21.15,27.24,0.088,450.8,236.0,9519.327731
29.15,45.98,4.906,550.0,32.56,26404.51411
10.87,85.0,0.082,0.04,0.145,9536.614646
19.75,68.15,4.929,520.2,89.5,18933.9759
19.89,59.07,0.089,580.4,317.7,18030.54545
10.62,75.7,0.086,0.285,0.349,11253.70854
13.82,75.8,0.073,88.9,89.2,16851.61809
16.51,53.19,0.079,634.3,673.0,16232.20101
16.7,61.95,0.076,175.1,172.8,9363.745498
9.64,88.7,0.073,2.284,2.11,10875.48387
13.54,68.95,0.09,0.044,0.152,12977.3494
21.41,67.85,0.071,561.1,600.3,11554.6988
17.65,76.3,0.074,358.7,299.7,20352.0
21.64,51.43,0.084,317.4,250.8,12566.74699
15.49,60.48,0.095,1.347,1.45,16341.89676
13.84,40.92,0.078,407.9,37.11,9842.016807
26.41,58.65,4.913,0.117,0.078,40536.90377
27.14,65.52,4.925,797.0,65.36,22510.34483
25.96,33.3,0.072,506.4,533.9,16463.80567
17.16,70.2,0.073,756.0,212.3,16420.64516
20.71,61.77,4.916,297.0,322.1,15398.70968
20.99,86.4,0.068,0.066,0.126,24351.50769
31.02,47.65,4.908,567.7,96.1,32601.841
13.79,56.07,0.082,21.98,22.34,9208.163265
11.75,79.0,0.08,0.04,0.178,23690.32258
22.53,74.2,4.915,118.3,96.4,17568.90282
16.23,64.52,0.077,436.7,103.3,17002.40964
29.67,55.08,4.923,455.2,176.1,16900.81505
11.09,63.6,0.085,0.055,0.159,25885.16129
20.58,77.8,4.913,0.073,0.1,12814.38202
28.7,61.92,4.903,210.0,160.7,28077.74295
18.56,60.65,0.081,754.0,50.16,16182.58065
26.13,67.19,0.26,631.2,83.9,15685.55669
16.43,58.43,0.088,191.3,190.1,16886.35176
19.27,56.4,4.916,4.892,4.753,25072.25806
18.63,74.6,0.08,0.073,0.089,12465.41033
19.55,54.59,0.085,273.4,278.3,18682.18182
21.12,56.6,4.92,53.53,38.96,16731.42857
15.91,68.56,0.076,369.9,401.8,16406.74699
13.81,86.9,0.07,52.77,46.64,17250.90909
15.01,75.2,0.073,361.9,343.0,16438.06452
21.73,72.4,4.92,583.1,64.96,16662.02429
21.12,66.42,4.918,0.069,0.1,13585.89666
21.6,70.4,4.928,898.0,140.0,18008.74494
12.5,69.63,0.078,0.062,0.134,15596.12903
18.14,75.0,0.073,0.091,0.096,17106.50602
20.4,69.76,4.917,0.069,0.13,12879.75684
16.66,42.46,0.085,666.9,63.61,17829.94975
16.87,55.41,0.084,696.8,67.41,16822.67337
12.39,56.91,0.084,176.1,172.7,16481.92771
22.2,60.55,4.919,0.117,0.096,12634.65046
12.72,87.8,4.908,1.08,1.042,11026.45161
26.94,66.16,4.922,780.0,154.7,21824.20063
14.19,87.6,0.082,0.066,0.133,10334.45783
18.02,65.18,0.082,0.04,0.052,17089.15663
19.49,89.4,4.917,1.496,1.152,15808.98462
20.19,73.3,0.073,105.8,88.7,9970.120482
26.19,42.02,4.919,405.9,377.4,19949.12134
15.99,50.38,4.919,98.2,121.4,13931.56627
26.78,68.62,4.909,0.073,0.096,42880.66946
18.96,84.6,4.924,0.08,0.119,21623.31984
23.78,66.6,4.923,693.3,51.48,13985.2094
28.43,63.4,4.91,439.8,96.9,26588.78661
27.15,69.48,4.918,770.0,110.4,24413.72385
16.9,70.8,0.08,0.055,0.156,14982.99595
19.56,57.99,4.905,0.102,0.093,21306.58307
19.53,85.3,4.919,0.121,0.085,10307.98774
21.54,60.47,0.072,178.0,121.2,17465.06024
24.92,49.99,4.912,335.6,313.2,21202.3431
13.37,85.0,0.071,0.055,0.171,14949.39759
26.74,59.89,4.901,0.128,0.048,22173.29154
15.34,85.8,0.068,0.11,0.137,11083.63636
16.55,70.2,0.079,0.022,0.156,15851.65992
26.99,61.26,4.908,2.194,1.878,39904.26778
14.06,42.02,0.078,455.9,40.06,10032.17287
16.69,82.9,0.075,114.4,102.9,18664.72727
22.12,58.06,0.197,585.3,158.5,14238.20225
20.97,70.9,4.919,54.81,23.1,16824.80243
18.08,63.26,0.081,56.2,45.48,12660.36364
20.69,87.5,0.355,0.091,0.122,11172.87028
21.97,87.4,4.921,0.08,0.1,17659.18495
15.14,73.6,0.073,19.19,19.42,17454.02161
13.42,56.11,0.083,0.048,0.108,16318.84754
12.14,76.3,0.087,0.059,0.126,16684.33735
10.42,89.5,0.074,0.029,0.096,19689.67742
10.16,78.4,4.92,124.0,121.3,12019.35484
24.55,93.2,4.917,115.2,87.3,17346.2069
11.33,48.53,0.08,0.084,0.089,9334.933974
12.68,81.2,0.081,0.048,0.115,15010.80432
23.29,78.4,0.065,0.062,0.156,19777.80564
28.31,39.32,4.915,3.408,2.831,39536.7364
16.02,87.3,0.079,0.059,0.115,12313.67781
20.64,66.69,4.925,303.4,307.2,17559.83806
24.19,45.05,4.903,139.2,151.4,34806.77116
17.92,88.3,4.914,0.062,0.137,12856.41337
13.14,85.0,0.072,0.055,0.089,14926.26506
21.57,70.6,4.919,0.048,0.156,18904.61538
19.19,68.88,0.072,0.055,0.122,10536.86747
29.64,30.39,0.066,602.5,353.7,17221.7004
15.01,89.1,0.071,0.048,0.107,12647.71084
14.85,72.0,0.082,0.048,0.141,14295.06073
16.26,60.27,0.082,283.2,262.6,15990.96774
20.68,66.64,0.073,703.0,315.3,10941.68675
15.04,80.3,0.073,9.94,9.54,11671.27273
9.92,58.76,4.92,0.059,0.122,23862.03015
21.69,51.77,4.92,663.4,666.5,15863.31984
27.76,61.55,4.906,2.954,2.393,47218.74477
24.36,74.3,4.923,0.095,0.1,32397.78462
17.98,62.35,0.074,477.1,122.2,9530.852341
14.43,70.3,0.074,225.8,252.5,18165.70854
23.51,55.59,0.354,0.091,0.089,19856.99694
28.87,41.38,4.929,190.3,162.2,13253.25228
28.98,21.21,4.907,119.3,106.2,36823.0721
15.3,81.1,0.073,0.029,0.119,10577.3494
14.49,89.0,0.069,0.073,0.159,15563.63636
23.72,60.32,4.907,1.81,1.512,19298.41004
10.88,89.7,0.07,0.037,0.152,15167.03518
10.29,82.9,4.925,223.5,42.82,9611.566265
17.71,83.6,4.921,0.059,0.096,20836.2753
10.59,81.7,0.08,0.091,0.152,10773.22613
23.0,52.65,0.085,535.5,185.6,15519.35223
9.11,59.33,0.088,0.051,0.074,13879.51807
28.1,28.91,4.928,754.0,57.34,15938.54954
22.06,61.56,4.923,388.6,51.12,13346.62614
22.48,77.2,4.915,0.058,0.126,19674.60674
24.67,86.8,4.92,0.044,0.159,23377.05329
19.96,46.14,0.081,0.077,0.133,10575.54656
24.23,83.2,4.918,0.059,0.141,20678.159
22.65,41.91,0.081,457.6,303.3,17882.58462
15.79,67.01,0.086,0.022,0.141,9150.540216
23.59,65.69,4.904,0.095,0.085,27860.08368
15.13,58.18,0.082,3.353,3.279,12139.41709
20.69,83.3,0.065,0.059,0.056,27122.21538
14.11,54.47,4.919,2.96,2.9,25397.41935
15.41,78.3,0.079,0.04,0.137,19234.90909
17.21,85.1,0.082,0.08,0.122,12640.48632
17.7,46.36,0.084,452.3,504.2,16237.98995
12.85,78.5,0.078,0.077,0.208,16507.74194
12.05,72.4,4.925,0.066,0.141,6789.39759
21.31,72.2,4.918,421.2,318.6,12383.70821
28.63,47.05,4.91,821.0,37.25,26621.19122
17.33,76.8,0.071,345.5,291.8,19636.36364
13.33,69.58,0.079,182.9,166.7,16490.32258
20.98,81.9,0.064,0.077,0.111,27145.84615
15.2,53.96,0.083,525.5,301.2,14599.71859
12.39,69.08,0.087,11.26,10.76,11595.18072
17.02,84.1,0.079,80.9,68.86,14423.31984
29.17,25.71,4.916,0.091,0.082,37795.48117
30.68,25.12,4.924,579.4,46.91,20901.41538
20.02,79.3,4.923,136.0,128.7,19577.00405
22.68,60.44,0.08,0.073,0.082,23302.34818
26.13,46.32,4.913,0.106,0.104,24540.25105
23.42,56.12,4.923,1.882,1.6,22010.37794
28.82,59.9,4.909,767.0,102.6,29065.1046
24.16,70.6,4.919,766.0,64.7,19956.18462
22.26,53.58,4.933,86.6,89.0,24346.14913
12.53,75.2,4.916,0.099,0.089,14958.63317
13.39,63.87,0.084,18.32,20.51,25891.08434
35.01,31.28,4.909,604.4,64.91,32698.24268
17.6,84.8,4.917,1.163,1.116,11397.57085
25.37,81.8,4.926,0.08,0.1,27198.99687
16.11,81.8,0.082,0.048,0.196,16461.29032
20.53,75.8,0.072,850.0,235.8,17787.20648
28.1,66.7,4.912,860.0,91.6,28595.14644
18.38,73.4,4.916,0.391,0.352,9519.59142
14.84,86.9,0.072,0.084,0.111,15476.36364
4.601,86.4,0.085,7.72,7.58,7508.283313
13.86,76.3,0.074,227.0,203.4,15491.6129
11.64,79.5,0.081,1.811,1.758,25467.09677
15.35,89.6,0.07,0.04,0.171,19229.09091
19.71,54.27,0.075,100.0,115.6,22796.12903
11.77,80.6,0.086,0.07,0.171,11173.10924
19.68,76.7,0.34,204.0,62.42,12455.48519
14.89,62.26,0.078,3.177,3.149,12086.74699
18.56,65.16,0.072,337.3,88.3,8385.542169
15.7,31.15,0.09,487.6,559.0,16747.95181
17.24,89.8,4.941,0.091,0.104,11105.6535
4.509,74.5,0.084,6.643,6.494,11178.79518
19.21,68.45,0.077,0.048,0.096,14365.02024
19.21,88.2,0.068,0.051,0.115,20777.97571
22.2,66.92,4.913,158.8,26.34,18050.40752
24.04,74.4,0.064,0.062,0.13,28029.59248
19.72,57.13,4.917,158.0,172.6,16931.6129
11.98,68.28,4.922,0.07,0.137,16457.96985
18.38,51.92,0.081,353.1,35.11,9218.313253
15.02,62.32,0.076,98.7,123.7,22791.3253
21.66,79.5,0.104,216.6,148.0,11239.87842
21.16,65.51,0.072,607.8,184.3,11086.26506
25.76,46.35,0.079,0.113,0.085,21774.72803
15.36,81.3,4.917,0.033,0.189,14749.79757
25.07,62.43,4.909,0.113,0.085,32880.75235
25.55,50.4,0.08,128.2,130.9,25826.72065
20.51,87.4,0.073,0.044,0.115,23553.96923
20.9,61.98,0.08,698.2,53.88,16821.29032
20.07,79.5,0.068,0.055,0.17,12173.49398
13.59,80.7,0.083,0.066,0.134,22952.90323
28.13,55.04,0.068,768.0,130.7,22744.61538
13.66,68.66,0.082,0.059,0.108,24110.95477
14.65,45.76,0.084,700.0,759.0,15931.17588
20.21,72.3,4.903,92.9,81.0,18491.04603
21.69,78.5,4.913,184.3,62.96,11437.63023
22.69,85.5,0.273,0.099,0.137,18044.8621
15.88,61.42,0.084,133.6,136.1,17459.27711
12.28,85.5,0.073,0.044,0.141,14521.93548
11.9,71.1,0.088,0.044,0.089,25000.48193
20.79,65.08,4.919,499.3,46.99,10942.24924
37.6,14.34,4.911,270.4,266.0,31475.14644
23.56,71.7,4.912,0.084,0.119,41000.83682
14.09,43.46,0.081,444.3,40.4,9963.02521
24.5,90.3,4.918,0.106,0.096,13638.62069
10.46,84.7,0.076,0.044,0.1,15073.54839
25.35,67.62,0.264,659.7,67.88,15709.09091
18.41,90.4,4.911,172.0,68.39,11143.4525
16.95,51.23,0.074,88.7,91.9,24456.77419
9.66,89.2,0.071,79.3,70.8,10829.03226
26.53,45.45,4.918,240.2,86.4,12780.54711
24.8,52.38,4.921,0.088,0.089,19649.3617
8.68,66.44,4.912,0.066,0.13,16446.39196
18.75,62.58,0.089,17.47,16.18,28369.45455
10.66,75.7,0.087,0.088,0.115,22502.16867
18.83,78.0,4.921,0.069,0.089,18301.2766
16.67,85.9,0.071,5.751,5.606,10288.19277
11.54,86.9,0.084,0.066,0.159,19393.54839
25.18,84.0,4.906,0.048,0.141,21595.48589
4.92,73.7,0.083,0.099,0.096,14480.96386
25.17,83.8,4.918,0.062,0.152,25483.63636
22.3,47.82,4.907,0.077,0.163,18967.02929
22.09,92.1,4.914,177.0,144.4,12949.70378
8.96,84.9,0.082,0.07,0.145,18176.38554
18.89,78.2,4.91,170.4,28.77,16702.19436
17.23,89.5,4.92,128.7,108.1,11916.43725
15.95,63.32,0.08,0.062,0.093,25584.57831
15.81,83.0,0.081,0.022,0.145,26461.09091
20.6,40.34,0.084,82.4,75.5,24308.36364
25.33,51.48,4.902,1.137,0.937,15498.4326
18.93,81.3,0.068,0.051,0.148,8084.819277
22.44,68.89,4.919,0.066,0.107,14697.93103
16.31,55.51,4.916,98.6,117.2,22669.87952
19.27,50.38,4.827,73.0,91.2,15383.13253
25.6,49.07,0.07,442.3,212.6,18361.10769
19.79,76.5,4.917,447.2,421.8,14050.20243
20.29,51.4,0.089,786.0,120.9,18286.54545
20.89,71.1,4.915,748.0,313.4,16627.04453
29.88,65.12,4.904,396.6,215.6,28294.42006
25.67,73.9,4.914,549.0,132.9,25040.33473
18.12,69.93,0.073,95.6,89.6,17512.72727
13.96,54.87,0.083,0.07,0.1,15421.74874
12.54,88.3,0.072,0.04,0.17,10247.71084
29.35,47.55,4.911,20.7,18.24,44543.59833
20.82,64.31,4.917,415.6,41.43,11339.08815
25.28,86.9,4.92,58.67,45.25,23515.48589
21.86,70.8,4.917,763.0,65.79,17484.04858
14.88,76.5,4.913,0.066,0.1,15172.25806
12.88,76.0,0.082,0.055,0.1,15955.82233
18.09,87.4,0.07,0.055,0.111,24130.20243
9.2,84.1,0.073,0.051,0.122,17268.3871
15.28,57.08,0.079,0.051,0.133,14223.43719
28.0,49.17,4.927,752.0,100.1,22390.15385
25.86,54.35,0.074,632.4,42.87,24604.89028
15.18,55.46,0.086,754.0,792.0,17326.31156
22.7,55.02,0.083,158.7,126.0,18940.06154
18.39,76.0,0.071,0.059,0.137,26281.45749
29.11,45.19,4.911,808.0,89.9,26733.38912
23.05,70.1,0.268,0.066,0.159,16503.37079
20.76,80.9,4.912,0.073,0.104,18417.55486
8.99,51.29,0.086,0.062,0.115,25083.49749
13.79,50.03,0.087,0.084,0.089,25170.33166
16.68,65.09,0.076,739.0,62.3,17175.48387
13.84,69.23,0.082,0.033,0.133,23427.8593
16.57,64.99,0.074,162.9,154.0,18792.72727
21.28,63.21,0.078,3.628,3.128,18216.86747
10.89,73.9,0.085,0.04,0.137,14981.78894
14.35,78.5,0.085,0.029,0.145,14428.81152
27.74,27.51,4.906,0.084,0.137,24793.30544
8.33,89.7,0.079,0.04,0.167,14611.29648
24.29,88.7,4.908,0.062,0.141,14902.57053
20.72,83.0,3.649,127.8,107.9,12202.79635
18.36,60.75,0.078,138.4,168.2,10383.67347
16.44,78.1,0.07,186.5,170.2,18024.72727
13.3,63.12,4.918,0.059,0.096,18174.19355
35.38,20.91,0.08,578.0,558.7,17297.48988
19.27,89.0,0.073,151.8,123.7,12161.94529
21.78,56.71,0.079,600.2,89.6,16217.41935
